step,total_steps,episode,duration,episode_steps,steps_per_second,episode_reward,mean_reward,mean_action,loss,mae,mean_q,mean_eps
2363972,6000000,3261,19.131,915,48,22.000,0.024,2.392,0.011801,2.177375,2.622199,0.527297
2364373,6000000,3262,8.622,401,47,10.000,0.025,2.843,0.014162,2.159367,2.600116,0.527166
2365013,6000000,3263,14.214,640,45,13.000,0.020,2.538,0.012682,2.185200,2.631577,0.527061
2365566,6000000,3264,12.466,553,44,10.000,0.018,2.367,0.012350,2.213344,2.664874,0.526942
2366568,6000000,3265,22.975,1002,44,21.000,0.021,2.245,0.012271,2.193984,2.640209,0.526787
2367362,6000000,3266,18.348,794,43,18.000,0.023,2.469,0.014548,2.203082,2.653236,0.526607
2367932,6000000,3267,12.803,570,45,8.000,0.014,2.088,0.014521,2.217895,2.671397,0.526471
2368765,6000000,3268,18.401,833,45,21.000,0.025,2.211,0.013192,2.209481,2.660783,0.526330
2369402,6000000,3269,14.114,637,45,13.000,0.020,2.692,0.013623,2.207810,2.656442,0.526183
2370391,6000000,3270,22.908,989,43,16.000,0.016,2.593,0.013219,2.196508,2.643206,0.526021
2371330,6000000,3271,20.014,939,47,23.000,0.024,2.351,0.012155,2.186546,2.632074,0.525828
2371823,6000000,3272,10.602,493,46,9.000,0.018,2.491,0.011585,2.187495,2.632472,0.525685
2372215,6000000,3273,8.884,392,44,7.000,0.018,2.102,0.014814,2.217141,2.667849,0.525596
2372925,6000000,3274,16.030,710,44,15.000,0.021,2.683,0.014253,2.206691,2.657597,0.525486
2373420,6000000,3275,10.660,495,46,10.000,0.020,2.764,0.014856,2.198225,2.647434,0.525366
2374241,6000000,3276,17.783,821,46,18.000,0.022,2.138,0.012227,2.204072,2.653919,0.525234
2374922,6000000,3277,15.376,681,44,14.000,0.021,2.564,0.014840,2.196138,2.644302,0.525084
2376008,6000000,3278,23.341,1086,47,24.000,0.022,2.467,0.013738,2.226956,2.680842,0.524907
2376870,6000000,3279,17.166,862,50,22.000,0.026,2.381,0.013968,2.210354,2.661736,0.524712
2377540,6000000,3280,13.857,670,48,14.000,0.021,2.385,0.014987,2.213856,2.664348,0.524559
2378191,6000000,3281,13.542,651,48,18.000,0.028,2.389,0.013617,2.192554,2.640363,0.524427
2378694,6000000,3282,10.816,503,47,10.000,0.020,2.600,0.011073,2.201382,2.649381,0.524312
2379209,6000000,3283,10.910,515,47,11.000,0.021,2.381,0.011206,2.222490,2.675922,0.524210
2380223,6000000,3284,21.519,1014,47,22.000,0.022,2.465,0.012690,2.206430,2.654863,0.524057
2380865,6000000,3285,14.028,642,46,12.000,0.019,2.534,0.014550,2.181059,2.624089,0.523891
2381418,6000000,3286,12.001,553,46,10.000,0.018,2.521,0.015889,2.170759,2.611854,0.523772
2382252,6000000,3287,18.571,834,45,20.000,0.024,2.379,0.012913,2.178420,2.622234,0.523633
2383020,6000000,3288,17.607,768,44,18.000,0.023,2.423,0.013090,2.157853,2.597219,0.523473
2383901,6000000,3289,19.885,881,44,22.000,0.025,2.098,0.011923,2.170799,2.612757,0.523308
2384669,6000000,3290,16.926,768,45,18.000,0.023,2.120,0.013795,2.180141,2.624618,0.523143
2385193,6000000,3291,10.957,524,48,11.000,0.021,2.742,0.013839,2.177759,2.620692,0.523014
2385858,6000000,3292,14.419,665,46,13.000,0.020,2.675,0.012798,2.155696,2.594542,0.522895
2386505,6000000,3293,14.642,647,44,13.000,0.020,2.189,0.013351,2.183573,2.628249,0.522764
2387250,6000000,3294,16.702,745,45,16.000,0.021,1.851,0.013104,2.145206,2.581340,0.522624
2388074,6000000,3295,17.693,824,47,19.000,0.023,2.191,0.013354,2.168748,2.610243,0.522468
2388977,6000000,3296,21.323,903,42,19.000,0.021,2.662,0.012506,2.145230,2.582410,0.522295
2389672,6000000,3297,15.494,695,45,12.000,0.017,2.268,0.011568,2.165887,2.608187,0.522135
2390516,6000000,3298,18.075,844,47,12.000,0.014,2.103,0.012299,2.150100,2.589562,0.521982
2391295,6000000,3299,17.237,779,45,14.000,0.018,2.055,0.012721,2.158001,2.597467,0.521819
2392297,6000000,3300,22.212,1002,45,19.000,0.019,2.483,0.013859,2.157981,2.597252,0.521641
2393024,6000000,3301,14.534,727,50,19.000,0.026,2.481,0.014852,2.176806,2.619189,0.521468
2393524,6000000,3302,10.265,500,49,9.000,0.018,2.298,0.012406,2.170846,2.611634,0.521346
2394506,6000000,3303,20.610,982,48,24.000,0.024,2.335,0.013140,2.163876,2.604156,0.521197
2395497,6000000,3304,20.819,991,48,23.000,0.023,2.201,0.014417,2.155077,2.593320,0.521000
2396394,6000000,3305,18.464,897,49,24.000,0.027,2.404,0.013326,2.137900,2.573310,0.520811
2397174,6000000,3306,16.247,780,48,19.000,0.024,2.240,0.012798,2.151670,2.590561,0.520643
2397950,6000000,3307,16.173,776,48,16.000,0.021,2.866,0.015069,2.148145,2.585056,0.520488
2398773,6000000,3308,17.645,823,47,15.000,0.018,2.306,0.012093,2.148538,2.587983,0.520328
2399399,6000000,3309,13.231,626,47,15.000,0.024,2.669,0.013277,2.156632,2.593946,0.520183
2400287,6000000,3310,20.099,888,44,19.000,0.021,2.150,0.013392,2.164362,2.603661,0.520032
2400815,6000000,3311,11.822,528,45,7.000,0.013,2.241,0.011881,2.175146,2.617875,0.519890
2401642,6000000,3312,17.526,827,47,16.000,0.019,2.096,0.012974,2.189137,2.634717,0.519754
2402268,6000000,3313,13.269,626,47,9.000,0.014,2.204,0.012792,2.187927,2.634091,0.519609
2403201,6000000,3314,19.766,933,47,24.000,0.026,1.986,0.012195,2.185984,2.633475,0.519453
2403723,6000000,3315,10.843,522,48,12.000,0.023,2.676,0.014548,2.185708,2.630686,0.519308
2404444,6000000,3316,14.832,721,49,15.000,0.021,2.341,0.012325,2.185359,2.631682,0.519184
2405190,6000000,3317,15.440,746,48,17.000,0.023,2.357,0.015359,2.190156,2.635311,0.519037
2405723,6000000,3318,11.740,533,45,10.000,0.019,2.589,0.016376,2.214553,2.664454,0.518909
2406574,6000000,3319,18.613,851,46,21.000,0.025,2.367,0.014119,2.216127,2.666872,0.518770
2407430,6000000,3320,18.584,856,46,22.000,0.026,2.099,0.012271,2.205976,2.654931,0.518600
2408315,6000000,3321,19.177,885,46,25.000,0.028,2.453,0.014028,2.214879,2.664364,0.518426
2408741,6000000,3322,9.636,426,44,7.000,0.016,3.317,0.012408,2.206137,2.655544,0.518294
2409873,6000000,3323,23.852,1132,47,23.000,0.020,2.454,0.012813,2.196561,2.644782,0.518138
2410536,6000000,3324,13.421,663,49,16.000,0.024,2.113,0.012555,2.223089,2.674806,0.517959
2411153,6000000,3325,12.731,617,48,9.000,0.015,2.269,0.015168,2.245220,2.702048,0.517831
2411912,6000000,3326,16.117,759,47,17.000,0.022,2.153,0.013855,2.223488,2.677109,0.517694
2412638,6000000,3327,15.464,726,47,18.000,0.025,2.328,0.015551,2.230464,2.683954,0.517545
2413320,6000000,3328,14.665,682,47,14.000,0.021,2.289,0.014273,2.235406,2.689395,0.517404
2414366,6000000,3329,23.140,1046,45,20.000,0.019,1.991,0.012806,2.224450,2.677983,0.517232
2415124,6000000,3330,16.412,758,46,17.000,0.022,1.950,0.013413,2.240740,2.701211,0.517051
2416091,6000000,3331,20.942,967,46,18.000,0.019,2.179,0.013869,2.217269,2.670681,0.516879
2416666,6000000,3332,13.532,575,42,9.000,0.016,2.847,0.012014,2.219604,2.671630,0.516724
2417338,6000000,3333,15.544,672,43,12.000,0.018,1.900,0.013562,2.219415,2.671785,0.516600
2418289,6000000,3334,20.510,951,46,18.000,0.019,2.240,0.013564,2.208012,2.657735,0.516437
2418942,6000000,3335,14.023,653,47,14.000,0.021,2.389,0.014327,2.221742,2.676068,0.516277
2419846,6000000,3336,21.755,904,42,22.000,0.024,2.012,0.012990,2.220961,2.675172,0.516121
2420386,6000000,3337,12.350,540,44,13.000,0.024,2.056,0.013043,2.239626,2.698223,0.515977
2420988,6000000,3338,13.533,602,44,10.000,0.017,2.430,0.015462,2.213456,2.664315,0.515863
2421895,6000000,3339,21.211,907,43,20.000,0.022,2.170,0.015241,2.224956,2.678534,0.515712
2423193,6000000,3340,28.944,1298,45,33.000,0.025,2.171,0.014102,2.228684,2.683242,0.515491
2424523,6000000,3341,28.631,1330,46,30.000,0.023,2.151,0.013399,2.212543,2.663508,0.515228
2425154,6000000,3342,13.927,631,45,14.000,0.022,2.008,0.013491,2.226059,2.682151,0.515032
2425653,6000000,3343,10.758,499,46,9.000,0.018,2.094,0.014963,2.227302,2.682451,0.514919
2426302,6000000,3344,12.919,649,50,10.000,0.015,2.431,0.013198,2.216709,2.668562,0.514804
2427044,6000000,3345,15.149,742,49,16.000,0.022,2.492,0.014434,2.212952,2.663983,0.514666
2427664,6000000,3346,13.952,620,44,14.000,0.023,2.302,0.015576,2.215566,2.668696,0.514530
2428360,6000000,3347,14.759,696,47,14.000,0.020,2.684,0.013208,2.211438,2.663937,0.514398
2429414,6000000,3348,21.357,1054,49,24.000,0.023,2.259,0.015112,2.225483,2.678826,0.514223
2430063,6000000,3349,13.619,649,48,12.000,0.018,2.393,0.013312,2.228476,2.683068,0.514052
2430851,6000000,3350,16.405,788,48,19.000,0.024,2.476,0.013059,2.223713,2.678154,0.513909
2431493,6000000,3351,13.872,642,46,13.000,0.020,2.026,0.013609,2.250248,2.710641,0.513766
2432138,6000000,3352,13.551,645,48,12.000,0.019,2.037,0.013219,2.240021,2.696511,0.513637
2432645,6000000,3353,10.929,507,46,12.000,0.024,2.034,0.013639,2.245929,2.704287,0.513522
2433532,6000000,3354,20.367,887,44,22.000,0.025,2.015,0.014382,2.255157,2.714238,0.513382
2434208,6000000,3355,15.908,676,42,12.000,0.018,1.999,0.016146,2.230156,2.686259,0.513226
2435031,6000000,3356,17.885,823,46,20.000,0.024,2.115,0.014778,2.236324,2.692455,0.513076
2435786,6000000,3357,16.956,755,45,15.000,0.020,2.253,0.013420,2.234386,2.691383,0.512918
2436617,6000000,3358,18.862,831,44,16.000,0.019,2.554,0.013274,2.262952,2.726078,0.512760
2437437,6000000,3359,17.424,820,47,16.000,0.020,2.183,0.014053,2.263661,2.726420,0.512594
2437921,6000000,3360,10.481,484,46,9.000,0.019,2.450,0.013929,2.258346,2.720824,0.512464
2438925,6000000,3361,23.236,1004,43,24.000,0.024,2.454,0.014169,2.261620,2.722579,0.512315
2439834,6000000,3362,20.481,909,44,19.000,0.021,2.270,0.012500,2.254440,2.715276,0.512124
2440521,6000000,3363,15.030,687,46,12.000,0.017,2.316,0.014063,2.247384,2.705579,0.511964
2440931,6000000,3364,9.196,410,45,6.000,0.015,2.456,0.014202,2.256205,2.716755,0.511855
2441757,6000000,3365,18.132,826,46,18.000,0.022,2.361,0.014533,2.258853,2.718863,0.511731
2442774,6000000,3366,20.975,1017,48,24.000,0.024,2.159,0.014736,2.273201,2.737086,0.511547
2443477,6000000,3367,14.170,703,50,15.000,0.021,2.415,0.012714,2.248716,2.707021,0.511375
2444295,6000000,3368,16.785,818,49,20.000,0.024,2.573,0.013854,2.247036,2.704327,0.511223
2445261,6000000,3369,20.700,966,47,21.000,0.022,2.708,0.014254,2.262144,2.723345,0.511044
2445928,6000000,3370,13.665,667,49,16.000,0.024,2.252,0.015640,2.289204,2.755502,0.510881
2447078,6000000,3371,24.099,1150,48,31.000,0.027,2.152,0.015255,2.263027,2.724627,0.510700
2447849,6000000,3372,16.330,771,47,16.000,0.021,2.244,0.014634,2.261781,2.722460,0.510507
2448740,6000000,3373,19.359,891,46,16.000,0.018,2.312,0.013740,2.272284,2.736285,0.510341
2449704,6000000,3374,22.571,964,43,25.000,0.026,2.284,0.012518,2.273340,2.739011,0.510156
2450163,6000000,3375,11.851,459,39,6.000,0.013,1.967,0.015102,2.279972,2.745857,0.510014
2450887,6000000,3376,15.572,724,46,17.000,0.023,2.269,0.015316,2.314987,2.791149,0.509895
2451763,6000000,3377,19.117,876,46,17.000,0.019,2.274,0.014010,2.299596,2.770911,0.509735
2452495,6000000,3378,16.136,732,45,18.000,0.025,2.342,0.014150,2.302556,2.771260,0.509574
2452977,6000000,3379,10.467,482,46,8.000,0.017,2.210,0.013698,2.299600,2.768998,0.509453
2453510,6000000,3380,11.439,533,47,10.000,0.019,2.407,0.015236,2.309919,2.782597,0.509351
2454656,6000000,3381,24.919,1146,46,27.000,0.024,2.379,0.013123,2.310441,2.783370,0.509184
2455384,6000000,3382,17.606,728,41,15.000,0.021,2.179,0.013836,2.289374,2.756265,0.508996
2456075,6000000,3383,15.239,691,45,15.000,0.022,2.658,0.013107,2.308132,2.779707,0.508854
2456462,6000000,3384,8.528,387,45,8.000,0.021,1.664,0.015250,2.305284,2.778486,0.508746
2457006,6000000,3385,11.827,544,46,12.000,0.022,1.908,0.014341,2.305668,2.777640,0.508653
2457986,6000000,3386,21.299,980,46,21.000,0.021,2.402,0.014528,2.309679,2.779907,0.508501
2458597,6000000,3387,12.881,611,47,9.000,0.015,2.522,0.014115,2.315982,2.789608,0.508342
2459275,6000000,3388,13.646,678,50,14.000,0.021,1.919,0.014346,2.299334,2.768773,0.508213
2459821,6000000,3389,11.026,546,50,12.000,0.022,2.253,0.012925,2.311084,2.783561,0.508090
2460333,6000000,3390,10.432,512,49,9.000,0.018,2.420,0.014354,2.320721,2.795493,0.507984
2460707,6000000,3391,7.710,374,49,5.000,0.013,2.412,0.015315,2.292739,2.761583,0.507896
2461099,6000000,3392,8.487,392,46,8.000,0.020,2.515,0.013135,2.305516,2.777402,0.507820
2462028,6000000,3393,19.925,929,47,16.000,0.017,2.068,0.014051,2.313145,2.787199,0.507688
2462395,6000000,3394,7.779,367,47,6.000,0.016,2.270,0.014641,2.300899,2.769379,0.507558
2463325,6000000,3395,18.973,930,49,23.000,0.025,2.356,0.012456,2.303011,2.776142,0.507428
2463690,6000000,3396,7.452,365,49,8.000,0.022,3.140,0.013438,2.297963,2.767097,0.507298
2464657,6000000,3397,20.122,967,48,23.000,0.024,2.057,0.013239,2.301662,2.770894,0.507165
2465081,6000000,3398,9.078,424,47,7.000,0.017,1.854,0.015911,2.307112,2.782789,0.507026
2465853,6000000,3399,16.682,772,46,19.000,0.025,2.177,0.014313,2.325723,2.799182,0.506906
2466562,6000000,3400,16.686,709,42,17.000,0.024,2.323,0.014020,2.301814,2.771297,0.506758
2467601,6000000,3401,23.940,1039,43,25.000,0.024,2.182,0.015076,2.308013,2.778104,0.506584
2468527,6000000,3402,19.456,926,48,19.000,0.021,2.305,0.013208,2.303225,2.774578,0.506387
2469467,6000000,3403,20.389,940,46,24.000,0.026,2.478,0.014009,2.298967,2.768980,0.506201
2470391,6000000,3404,19.593,924,47,20.000,0.022,2.139,0.014338,2.303286,2.772607,0.506014
2471086,6000000,3405,14.735,695,47,14.000,0.020,2.273,0.013430,2.308222,2.777928,0.505852
2471734,6000000,3406,13.579,648,48,12.000,0.019,1.952,0.014236,2.307092,2.779637,0.505718
2472565,6000000,3407,18.263,831,46,17.000,0.020,2.490,0.014238,2.296352,2.765397,0.505570
2472961,6000000,3408,8.591,396,46,5.000,0.013,1.684,0.013688,2.279403,2.743981,0.505447
2473901,6000000,3409,20.201,940,47,24.000,0.026,2.056,0.013279,2.291122,2.758594,0.505314
2474717,6000000,3410,18.147,816,45,17.000,0.021,1.950,0.013254,2.300881,2.770180,0.505138
2475232,6000000,3411,11.493,515,45,8.000,0.016,2.008,0.015037,2.335183,2.810660,0.505005
2476122,6000000,3412,18.446,890,48,18.000,0.020,2.589,0.014971,2.325386,2.800492,0.504865
2476780,6000000,3413,13.250,658,50,18.000,0.027,2.540,0.014697,2.343477,2.823025,0.504710
2477315,6000000,3414,11.494,535,47,11.000,0.021,2.368,0.017407,2.327816,2.804196,0.504591
2477921,6000000,3415,13.348,606,45,13.000,0.021,2.421,0.013987,2.331139,2.806295,0.504476
2478344,6000000,3416,9.015,423,47,7.000,0.017,2.099,0.013149,2.335471,2.811211,0.504374
2479036,6000000,3417,14.769,692,47,14.000,0.020,2.486,0.013716,2.329520,2.803653,0.504262
2479885,6000000,3418,18.081,849,47,17.000,0.020,2.256,0.016442,2.329895,2.803737,0.504108
2480747,6000000,3419,18.528,862,47,22.000,0.026,2.277,0.014576,2.347183,2.826100,0.503937
2481499,6000000,3420,16.402,752,46,17.000,0.023,2.097,0.014206,2.371624,2.855091,0.503776
2482429,6000000,3421,20.091,930,46,23.000,0.025,2.099,0.013845,2.340219,2.818354,0.503607
2482942,6000000,3422,11.800,513,43,12.000,0.023,2.261,0.014441,2.341157,2.817105,0.503463
2483702,6000000,3423,18.341,760,41,18.000,0.024,2.514,0.013882,2.347514,2.828464,0.503336
2484497,6000000,3424,17.140,795,46,16.000,0.020,2.187,0.015590,2.341287,2.818546,0.503180
2485138,6000000,3425,13.874,641,46,16.000,0.025,2.523,0.014328,2.334303,2.809364,0.503036
2486623,6000000,3426,32.485,1485,46,35.000,0.024,2.289,0.013717,2.317482,2.789539,0.502824
2487759,6000000,3427,23.437,1136,48,28.000,0.025,2.591,0.013471,2.331650,2.807747,0.502562
2488651,6000000,3428,19.379,892,46,22.000,0.025,2.336,0.013487,2.319080,2.792218,0.502359
2489334,6000000,3429,15.228,683,45,17.000,0.025,2.204,0.013558,2.336681,2.813414,0.502202
2490088,6000000,3430,16.584,754,45,17.000,0.023,2.554,0.015168,2.331375,2.806044,0.502058
2490770,6000000,3431,14.902,682,46,14.000,0.021,2.457,0.013542,2.323625,2.799427,0.501914
2491744,6000000,3432,21.253,974,46,21.000,0.022,2.223,0.014115,2.333865,2.812387,0.501749
2492681,6000000,3433,19.593,937,48,25.000,0.027,2.418,0.014399,2.322502,2.795019,0.501558
2493713,6000000,3434,20.894,1032,49,24.000,0.023,2.420,0.014722,2.320760,2.795972,0.501360
2494557,6000000,3435,18.281,844,46,23.000,0.027,2.430,0.013941,2.331292,2.808965,0.501173
2495178,6000000,3436,13.019,621,48,12.000,0.019,1.651,0.014109,2.321715,2.796670,0.501026
2495854,6000000,3437,14.086,676,48,16.000,0.024,2.713,0.015371,2.327171,2.801311,0.500897
2496699,6000000,3438,16.858,845,50,19.000,0.022,2.316,0.014391,2.347345,2.826314,0.500745
2497605,6000000,3439,19.418,906,47,21.000,0.023,2.579,0.014640,2.334564,2.810086,0.500570
2498286,6000000,3440,14.511,681,47,15.000,0.022,2.529,0.015673,2.329718,2.803666,0.500411
2498682,6000000,3441,8.920,396,44,6.000,0.015,2.240,0.013270,2.344595,2.821742,0.500303
2499743,6000000,3442,23.166,1061,46,22.000,0.021,2.244,0.015590,2.332359,2.807305,0.500158
2500329,6000000,3443,13.381,586,44,10.000,0.017,2.363,0.014867,2.343260,2.821260,0.499993
2501404,6000000,3444,23.705,1075,45,25.000,0.023,2.370,0.015098,2.324335,2.800023,0.499827
2502249,6000000,3445,18.943,845,45,15.000,0.018,2.221,0.014718,2.307972,2.780723,0.499635
2503171,6000000,3446,20.949,922,44,26.000,0.028,2.115,0.014791,2.304873,2.775657,0.499458
2503848,6000000,3447,15.783,677,43,12.000,0.018,2.009,0.014277,2.325432,2.799888,0.499298
2504670,6000000,3448,18.908,822,43,17.000,0.021,2.433,0.012918,2.327609,2.803123,0.499148
2505193,6000000,3449,11.794,523,44,7.000,0.013,2.511,0.012841,2.325629,2.799240,0.499014
2505621,6000000,3450,10.374,428,41,5.000,0.012,2.465,0.017697,2.387911,2.875446,0.498918
2506073,6000000,3451,10.577,452,43,9.000,0.020,2.378,0.015868,2.380426,2.868559,0.498830
2506618,6000000,3452,12.709,545,43,11.000,0.020,2.567,0.018267,2.360740,2.839295,0.498731
2507520,6000000,3453,20.186,902,45,18.000,0.020,2.248,0.013346,2.347175,2.826595,0.498586
2508000,6000000,3454,11.352,480,42,10.000,0.021,2.750,0.013884,2.380070,2.864870,0.498448
2508932,6000000,3455,19.926,932,47,19.000,0.020,2.244,0.014350,2.359608,2.842091,0.498307
2509408,6000000,3456,9.914,476,48,8.000,0.017,2.540,0.016313,2.356899,2.837731,0.498166
2510487,6000000,3457,22.697,1079,48,27.000,0.025,2.043,0.014191,2.357226,2.839170,0.498011
2511689,6000000,3458,25.356,1202,47,30.000,0.025,2.231,0.014561,2.355786,2.837737,0.497782
2512215,6000000,3459,10.728,526,49,10.000,0.019,2.386,0.016113,2.377381,2.863550,0.497610
2512780,6000000,3460,11.485,565,49,9.000,0.016,1.981,0.013473,2.364457,2.849205,0.497501
2513596,6000000,3461,17.105,816,48,14.000,0.017,2.257,0.012734,2.356019,2.837070,0.497363
2514561,6000000,3462,20.222,965,48,23.000,0.024,2.008,0.013341,2.366635,2.850338,0.497184
2515068,6000000,3463,11.265,507,45,10.000,0.020,2.379,0.012262,2.349578,2.832901,0.497037
2515878,6000000,3464,18.036,810,45,23.000,0.028,2.551,0.015201,2.407411,2.898819,0.496906
2516364,6000000,3465,11.080,486,44,5.000,0.010,2.802,0.014379,2.407166,2.898426,0.496776
2517176,6000000,3466,18.426,812,44,16.000,0.020,2.089,0.015078,2.419229,2.915488,0.496646
2517755,6000000,3467,12.627,579,46,9.000,0.016,2.264,0.014534,2.423120,2.917513,0.496507
2518670,6000000,3468,19.944,915,46,21.000,0.023,2.321,0.015714,2.415829,2.908091,0.496358
2519698,6000000,3469,22.083,1028,47,17.000,0.017,2.445,0.014389,2.416839,2.909360,0.496163
2520642,6000000,3470,19.437,944,49,25.000,0.026,1.969,0.014620,2.405815,2.895374,0.495966
2521565,6000000,3471,20.120,923,46,21.000,0.023,2.568,0.015675,2.402146,2.892669,0.495779
2522437,6000000,3472,19.244,872,45,25.000,0.029,2.204,0.015704,2.431738,2.926003,0.495600
2523388,6000000,3473,21.065,951,45,19.000,0.020,2.349,0.015137,2.409863,2.901909,0.495418
2523951,6000000,3474,12.512,563,45,8.000,0.014,2.171,0.014288,2.404204,2.895443,0.495266
2524782,6000000,3475,18.841,831,44,18.000,0.022,2.330,0.016418,2.419799,2.913099,0.495127
2525378,6000000,3476,13.002,596,46,10.000,0.017,2.305,0.016545,2.423949,2.916400,0.494984
2526365,6000000,3477,20.802,987,47,28.000,0.028,2.238,0.014705,2.416240,2.908313,0.494826
2527071,6000000,3478,15.932,706,44,13.000,0.018,1.848,0.014195,2.401238,2.890990,0.494656
2527814,6000000,3479,17.525,743,42,14.000,0.019,2.650,0.014404,2.398802,2.887222,0.494512
2528423,6000000,3480,13.429,609,45,7.000,0.011,2.461,0.015072,2.419538,2.913688,0.494376
2529363,6000000,3481,20.573,940,46,21.000,0.022,2.509,0.014707,2.412622,2.904242,0.494222
2529938,6000000,3482,12.078,575,48,10.000,0.017,2.398,0.013507,2.409710,2.899721,0.494070
2530882,6000000,3483,20.634,944,46,21.000,0.022,1.997,0.014357,2.426005,2.919376,0.493918
2531655,6000000,3484,16.830,773,46,18.000,0.023,2.216,0.015445,2.414172,2.906070,0.493746
2532035,6000000,3485,8.663,380,44,5.000,0.013,1.534,0.014769,2.414298,2.906155,0.493631
2532715,6000000,3486,14.811,680,46,13.000,0.019,2.076,0.015847,2.406479,2.895496,0.493525
2533470,6000000,3487,17.472,755,43,23.000,0.030,2.297,0.013784,2.401265,2.892754,0.493382
2533961,6000000,3488,10.592,491,46,10.000,0.020,2.666,0.012258,2.433587,2.930967,0.493257
2534497,6000000,3489,11.609,536,46,10.000,0.019,2.313,0.014897,2.429497,2.928657,0.493154
